transaction_id,customer_id,timestamp,amount,amount_proxy,merchant_category,channel,city,customer_tenure_months,is_fraud
964,10108,2025-02-02 09:14:20,9.71,23.87,restaurant,web,Dewas,52.0,0
965,10474,2025-03-09 11:21:51,10.86,13.79,,mobile,Indore,31.0,0
966,10294,2025-02-18 11:54:34,44.0,53.87,travel,web,Bhopal,61.0,0
967,10300,2025-01-24 04:26:35,32.05,34.67,travel,mobile,,93.0,0
968,10158,2025-02-17 05:31:02,19.71,26.3,fuel,pos,Dewas,2.0,0
969,10460,2025-03-19 23:52:30,42.21,49.79,grocery,web,Dewas,105.0,0
970,10018,2025-01-21 02:18:17,43.59,49.29,electronics,mobile,Indore,22.0,0
971,10149,2025-03-09 03:30:24,74.73,84.8,,mobile,Pune,110.0,0
972,10209,2025-03-08 03:05:00,44.2,53.12,restaurant,pos,,115.0,0
973,10238,2025-03-21 17:07:23,89.88,98.31,travel,web,Dewas,112.0,0
974,10237,2025-01-27 19:33:13,40.66,43.6,grocery,pos,Pune,78.0,0
975,10073,2025-01-20 10:23:51,37.53,55.69,restaurant,mobile,Dewas,108.0,0
976,10112,2025-02-19 06:56:02,80.79,112.17,electronics,mobile,Delhi,103.0,0
977,10047,2025-02-17 19:35:32,21.41,14.34,grocery,mobile,Ujjain,77.0,0
978,10286,2025-02-06 20:35:43,251.99,272.15,grocery,mobile,Bhopal,107.0,1
979,10175,2025-03-12 03:13:23,51.62,50.16,restaurant,mobile,Dewas,41.0,0
980,10282,2025-03-13 21:56:41,51.81,57.2,restaurant,web,,100.0,0
981,10294,2025-01-23 02:42:41,56.9,,grocery,mobile,Bhopal,111.0,0
982,10351,2025-03-13 14:20:38,137.02,,grocery,mobile,Delhi,76.0,0
983,10273,2025-01-21 18:24:43,67.7,77.2,restaurant,mobile,Pune,15.0,0
984,10323,2025-02-06 16:29:20,14.25,,fuel,web,Delhi,26.0,0
985,10293,2025-01-03 10:42:48,100.71,107.26,restaurant,mobile,Pune,21.0,0
986,10326,2025-01-31 15:15:03,32.41,34.35,grocery,mobile,Pune,64.0,0
987,10308,2025-03-28 06:23:34,43.36,48.4,restaurant,mobile,Ujjain,52.0,0
988,10158,2025-02-09 19:56:05,17.61,7.05,,pos,,,0
989,10123,2025-03-05 21:38:11,56.94,54.48,restaurant,mobile,Dewas,34.0,0
990,10393,2025-01-10 17:07:18,26.49,20.7,grocery,mobile,Pune,20.0,0
991,10171,2025-02-27 04:48:37,43.17,54.46,,web,Dewas,74.0,0
992,10274,2025-02-03 10:36:08,33.63,39.63,electronics,pos,,17.0,0
993,10098,2025-03-08 23:01:42,141.35,163.2,grocery,mobile,Dewas,108.0,0
994,10215,2025-03-25 12:31:17,146.71,,electronics,mobile,Delhi,10.0,0
995,10264,2025-02-17 20:17:02,41.69,34.82,fashion,web,Indore,59.0,0
996,10313,2025-01-10 06:06:28,42.16,52.52,travel,web,Dewas,113.0,0
997,10263,2025-02-12 20:26:56,31.73,13.31,fashion,pos,Dewas,66.0,0
998,10180,2025-01-12 01:54:54,,102.77,fuel,web,Bhopal,97.0,0
999,10480,2025-02-10 10:59:22,32.66,21.99,fuel,web,Delhi,51.0,0
1000,10256,2025-01-06 12:04:39,30.76,41.2,grocery,web,,90.0,0
1001,10404,2025-02-27 15:20:55,76.41,78.47,restaurant,pos,Bhopal,85.0,0
1002,10368,2025-01-28 22:34:23,28.51,40.32,grocery,pos,Pune,62.0,0
1003,10279,2025-01-19 03:18:55,39.47,69.87,fuel,pos,Dewas,12.0,0
1004,10443,2025-01-02 13:22:32,14.47,-1.98,electronics,pos,Ujjain,116.0,0
1005,10064,2025-03-21 22:12:24,63.93,77.16,travel,pos,Indore,6.0,0
1006,10460,2025-03-17 08:20:34,142.82,145.49,fuel,mobile,Dewas,43.0,0
1007,10425,2025-03-15 01:23:06,64.64,75.81,grocery,web,Pune,77.0,0
1008,10251,2025-01-06 05:34:31,104.6,115.5,electronics,mobile,,92.0,0
1009,10366,2025-02-01 11:03:26,23.34,27.18,fashion,web,Indore,64.0,0
1010,10260,2025-03-29 10:06:53,47.16,45.53,grocery,mobile,Bhopal,48.0,0
1011,10134,2025-02-22 01:47:45,21.91,30.78,electronics,web,Ujjain,49.0,0
1012,10399,2025-01-12 13:33:01,,27.48,electronics,web,Indore,117.0,0
1013,10122,2025-01-13 16:37:08,66.82,84.77,,mobile,Ujjain,40.0,0
1014,10157,2025-01-24 16:19:15,43.21,45.12,restaurant,web,Dewas,102.0,0
1015,10259,2025-03-29 12:16:04,16.15,6.87,grocery,web,,7.0,0
1016,10418,2025-01-16 06:21:41,17.21,32.03,travel,web,Ujjain,79.0,0
1017,10191,2025-03-23 06:14:53,16.48,17.92,restaurant,mobile,Delhi,81.0,0
1018,10247,2025-03-03 00:30:32,55.67,,electronics,web,Delhi,81.0,0
1019,10020,2025-03-24 23:17:55,154.71,183.05,fashion,web,Indore,51.0,1
1020,10057,2025-03-16 08:11:15,,,fashion,web,Pune,83.0,0
1021,10027,2025-01-30 21:28:19,11.79,12.52,grocery,pos,Ujjain,53.0,0
1022,10036,2025-03-16 12:15:14,,115.06,electronics,web,Delhi,71.0,0
1023,10434,2025-01-16 05:19:51,74.34,95.47,grocery,web,Delhi,107.0,0
1024,10420,2025-01-27 04:29:36,14.81,20.09,grocery,pos,Pune,81.0,0
1025,10410,2025-01-20 01:25:40,33.21,38.61,fuel,pos,Bhopal,88.0,0
1026,10027,2025-01-12 23:38:38,82.44,,fuel,web,Dewas,116.0,0
1027,10038,2025-01-09 02:24:10,57.85,64.39,travel,web,Indore,27.0,0
1028,10140,2025-01-17 20:46:56,17.27,29.78,electronics,web,Bhopal,70.0,0
1029,10282,2025-01-11 19:26:20,60.16,67.41,electronics,mobile,Pune,79.0,0
1030,10167,2025-02-04 05:43:05,10.08,8.13,fashion,web,Indore,83.0,0
1031,10243,2025-01-07 10:01:04,34.99,34.67,fashion,pos,Indore,16.0,0
1032,10086,2025-01-06 12:21:27,84.75,90.49,,pos,Delhi,91.0,0
1033,10365,2025-03-31 02:01:04,40.93,34.62,restaurant,mobile,Dewas,24.0,0
1034,10156,2025-01-08 21:25:11,29.24,26.75,,web,,49.0,0
1035,10033,2025-01-07 15:57:52,72.1,92.74,restaurant,pos,Ujjain,,0
1036,10371,2025-01-03 17:01:45,,83.71,restaurant,mobile,Ujjain,32.0,0
1037,10451,2025-01-12 22:17:27,94.78,111.79,fashion,pos,Delhi,15.0,0
1038,10007,2025-02-17 12:18:19,71.4,60.14,grocery,web,Bhopal,81.0,0
1039,10218,2025-03-16 10:52:11,81.69,96.04,electronics,mobile,,34.0,0
1040,10413,2025-03-08 03:22:04,65.13,71.65,fashion,pos,Bhopal,99.0,0
1041,10353,2025-02-22 05:19:07,48.07,,grocery,pos,Bhopal,107.0,0
1042,10428,2025-01-08 15:39:11,42.87,49.46,grocery,mobile,Ujjain,42.0,0
1043,10207,2025-03-11 16:44:28,34.67,34.86,restaurant,mobile,Dewas,88.0,0
1044,10186,2025-01-04 08:27:46,18.39,3.61,restaurant,mobile,,27.0,0
1045,10354,2025-02-26 18:46:11,21.74,,restaurant,mobile,Pune,111.0,0
1046,10076,2025-02-06 20:09:24,,39.65,restaurant,pos,Bhopal,30.0,0
1047,10119,2025-03-21 09:29:53,47.32,50.49,restaurant,mobile,,105.0,0
1048,10300,2025-01-28 16:16:17,103.19,107.84,grocery,web,Bhopal,94.0,0
1049,10334,2025-02-27 11:05:23,,32.32,restaurant,web,Bhopal,38.0,0
1050,10059,2025-02-09 14:23:21,77.65,,restaurant,mobile,Bhopal,99.0,0
1051,10254,2025-02-16 23:47:24,81.58,104.28,fashion,pos,Bhopal,76.0,0
1052,10182,2025-03-26 11:48:12,34.8,40.6,grocery,web,Bhopal,80.0,0
1053,10250,2025-03-06 03:32:21,59.53,55.61,grocery,mobile,Pune,46.0,0
1054,10479,2025-02-07 07:26:27,,40.47,restaurant,pos,,28.0,0
1055,10038,2025-02-10 06:22:06,95.53,106.57,electronics,mobile,Indore,83.0,0
1056,10497,2025-03-05 09:52:27,61.15,75.4,grocery,web,Indore,7.0,0
1057,10224,2025-02-01 03:29:52,18.66,25.75,restaurant,mobile,,42.0,0
1058,10386,2025-01-16 02:34:22,44.92,,fuel,mobile,,17.0,0
1059,10212,2025-02-12 02:07:45,118.07,136.6,electronics,web,Ujjain,1.0,0
1060,10155,2025-01-07 03:21:58,35.95,32.24,grocery,mobile,Bhopal,1.0,0
1061,10385,2025-01-16 06:34:56,54.11,49.23,grocery,mobile,Delhi,12.0,0
1062,10343,2025-02-07 20:43:48,57.67,63.08,restaurant,mobile,Indore,112.0,0
1063,10072,2025-03-13 16:35:41,20.62,26.38,fuel,mobile,Indore,92.0,0
1064,10352,2025-03-12 07:51:42,56.37,50.01,,web,Indore,118.0,0
1065,10376,2025-01-24 11:07:12,16.35,23.95,electronics,web,Ujjain,10.0,0
1066,10193,2025-02-07 23:21:51,26.93,36.27,grocery,web,Indore,119.0,0
1067,10462,2025-01-14 19:37:41,81.39,91.53,,web,Dewas,72.0,0
1068,10320,2025-03-09 23:19:38,51.0,,electronics,mobile,Delhi,95.0,0
1069,10166,2025-01-23 04:07:15,33.18,29.33,fuel,web,Ujjain,103.0,0
1070,10005,2025-03-13 22:58:36,54.07,68.77,grocery,mobile,Dewas,32.0,0
1071,10337,2025-03-17 18:52:17,38.9,,electronics,web,Ujjain,89.0,0
1072,10104,2025-03-04 00:25:25,40.78,54.19,fuel,web,Indore,78.0,0
1073,10378,2025-01-30 17:14:05,,68.11,travel,web,Bhopal,50.0,0
1074,10262,2025-03-27 18:17:01,25.21,27.47,grocery,mobile,Delhi,59.0,0
1075,10233,2025-03-03 17:52:03,41.52,32.84,grocery,mobile,Ujjain,25.0,0
1076,10081,2025-02-28 03:00:48,,35.81,grocery,pos,Delhi,23.0,0
1077,10355,2025-03-19 01:50:41,14.43,21.07,electronics,web,Pune,110.0,0
1078,10082,2025-03-21 07:58:24,22.24,14.22,restaurant,mobile,Indore,88.0,0
1079,10208,2025-01-07 23:55:42,112.09,129.53,grocery,pos,Indore,68.0,0
1080,10418,2025-03-21 08:08:33,51.94,,restaurant,mobile,Ujjain,83.0,0
1081,10460,2025-03-10 20:27:09,17.11,14.01,restaurant,web,Pune,49.0,0
1082,10494,2025-01-19 14:05:14,14.86,23.48,grocery,web,Indore,30.0,0
1083,10479,2025-01-28 16:33:26,37.6,24.49,grocery,web,Bhopal,113.0,0
1084,10277,2025-03-09 17:45:24,111.58,127.74,grocery,pos,Dewas,118.0,0
1085,10100,2025-01-20 11:54:15,35.82,53.07,grocery,mobile,Indore,26.0,0
1086,10419,2025-02-10 17:12:58,94.59,117.46,fuel,mobile,Indore,,0
1087,10400,2025-03-04 00:01:37,,60.06,grocery,pos,Indore,53.0,0
1088,10495,2025-02-28 13:03:26,54.94,,restaurant,mobile,Indore,85.0,0
1089,10325,2025-03-23 21:09:38,16.98,13.93,fuel,mobile,Dewas,13.0,0
1090,10070,2025-01-11 00:55:11,74.4,80.9,restaurant,web,Pune,58.0,0
1091,10251,2025-01-27 13:14:29,32.53,40.78,restaurant,mobile,Bhopal,15.0,0
1092,10224,2025-03-30 15:20:21,70.88,72.93,,web,Ujjain,97.0,0
1093,10421,2025-02-21 04:40:51,,32.75,fashion,web,Ujjain,48.0,0
1094,10196,2025-01-23 09:12:25,45.38,67.89,fashion,web,Pune,32.0,0
1095,10164,2025-01-27 02:02:30,50.85,56.46,electronics,mobile,Pune,84.0,0
1096,10040,2025-01-31 12:41:56,36.59,30.23,grocery,mobile,Dewas,114.0,0
1097,10417,2025-02-19 21:15:24,52.61,48.17,electronics,mobile,Bhopal,41.0,0
1098,10377,2025-01-26 14:36:40,34.02,44.31,grocery,web,Indore,86.0,0
1099,10020,2025-02-25 23:13:19,26.53,29.24,fuel,pos,Pune,83.0,0
1100,10216,2025-02-10 01:46:39,114.84,135.64,travel,web,Indore,59.0,0
1101,10239,2025-02-24 22:19:27,79.98,85.31,fuel,pos,,96.0,0
1102,10234,2025-01-14 23:03:42,24.67,34.28,restaurant,mobile,Delhi,16.0,0
1103,10459,2025-02-26 02:51:36,,64.29,electronics,mobile,Ujjain,105.0,0
1104,10075,2025-03-25 05:26:30,24.96,22.1,fuel,mobile,Indore,49.0,0
1105,10153,2025-01-13 03:46:20,18.73,17.77,electronics,pos,Dewas,6.0,0
1106,10090,2025-01-30 11:16:38,79.2,79.13,,mobile,Indore,118.0,0
1107,10122,2025-03-04 10:02:50,13.36,30.88,restaurant,web,Ujjain,93.0,0
1108,10453,2025-02-25 13:35:36,73.88,81.97,grocery,pos,Dewas,98.0,0
1109,10470,2025-03-02 17:27:38,,43.59,restaurant,web,Ujjain,18.0,0
1110,10022,2025-02-20 08:39:33,35.25,35.19,grocery,mobile,Delhi,90.0,0
1111,10316,2025-03-03 10:23:25,52.79,50.71,restaurant,mobile,Indore,,0
1112,10116,2025-02-24 20:16:36,59.01,64.22,fuel,pos,Dewas,108.0,0
1113,10096,2025-01-07 15:59:32,23.64,,travel,mobile,Indore,45.0,0
1114,10146,2025-03-09 14:46:20,64.49,68.06,restaurant,web,Delhi,111.0,0
1115,10097,2025-02-10 05:10:18,43.54,41.8,fashion,mobile,Delhi,85.0,0
1116,10245,2025-01-05 15:08:01,17.88,21.27,restaurant,web,Delhi,31.0,0
1117,10497,2025-02-06 19:30:57,36.22,44.56,fuel,mobile,Ujjain,26.0,0
1118,10293,2025-02-09 03:59:17,,124.33,,mobile,Ujjain,108.0,0
1119,10361,2025-01-08 19:17:48,120.28,137.54,travel,pos,Pune,77.0,0
1120,10246,2025-03-31 15:33:02,64.47,77.36,restaurant,web,Delhi,15.0,0
1121,10006,2025-01-21 00:18:53,18.66,26.65,,web,Ujjain,15.0,0
1122,10042,2025-01-30 18:13:15,55.64,53.09,grocery,mobile,Indore,99.0,0
1123,10134,2025-02-09 16:28:45,70.32,71.05,grocery,web,Bhopal,21.0,0
1124,10121,2025-03-16 22:12:47,64.83,63.94,electronics,web,Dewas,27.0,0
1125,10420,2025-03-08 20:40:39,67.37,64.8,grocery,mobile,Bhopal,74.0,0
1126,10421,2025-03-11 09:16:48,51.22,63.73,travel,mobile,Delhi,103.0,0
1127,10427,2025-01-22 08:03:14,38.59,45.54,grocery,web,Dewas,41.0,0
1128,10318,2025-03-18 02:08:19,27.24,31.14,,mobile,,80.0,0
1129,10278,2025-03-16 16:15:35,11.78,-7.55,grocery,pos,Pune,84.0,0
1130,10324,2025-02-11 17:56:07,50.44,72.94,electronics,mobile,Bhopal,72.0,0
1131,10203,2025-02-19 02:55:27,45.65,43.97,restaurant,web,Pune,82.0,0
1132,10335,2025-01-04 08:13:20,58.12,81.51,travel,web,Bhopal,28.0,0
1133,10397,2025-03-10 10:30:39,16.96,7.4,travel,web,Indore,74.0,0
1134,10381,2025-03-28 11:35:33,61.51,62.39,restaurant,mobile,Ujjain,,0
1135,10306,2025-02-12 12:43:15,153.77,154.6,fashion,mobile,Bhopal,87.0,0
1136,10029,2025-02-18 15:28:58,42.56,50.56,fuel,web,Pune,95.0,0
1137,10362,2025-02-14 22:15:34,38.86,34.71,grocery,web,Delhi,95.0,0
1138,10183,2025-01-08 10:30:46,49.44,,grocery,mobile,,4.0,0
1139,10371,2025-02-25 18:35:37,151.57,158.78,,mobile,Indore,109.0,1
1140,10269,2025-03-06 22:19:21,467.46301798317296,523.5585801411538,restaurant,pos,Dewas,52.0,0
1141,10440,2025-03-25 12:24:59,46.16,57.39,restaurant,web,Dewas,10.0,0
1142,10169,2025-03-25 16:20:15,24.05,41.43,restaurant,web,Delhi,64.0,0
1143,10465,2025-02-14 06:18:54,28.34,26.26,grocery,mobile,Ujjain,69.0,0
1144,10422,2025-03-28 07:24:17,39.16,45.61,travel,web,Delhi,48.0,0
1145,10165,2025-02-17 13:54:01,97.1,98.44,restaurant,web,Bhopal,90.0,0
1146,10241,2025-02-27 18:48:56,130.4,143.37,fashion,mobile,,65.0,0
1147,10265,2025-02-24 04:18:48,54.12,56.46,grocery,mobile,Bhopal,26.0,0
1148,10384,2025-03-31 21:09:11,,39.19,restaurant,web,Pune,74.0,0
1149,10344,2025-03-08 09:01:57,204.44,237.11,grocery,mobile,Bhopal,32.0,1
1150,10426,2025-01-11 19:12:36,30.63,42.23,fashion,mobile,Dewas,15.0,0
1151,10184,2025-01-07 11:11:48,27.9,24.51,electronics,web,Pune,32.0,0
1152,10252,2025-02-06 21:20:32,12.76,22.28,restaurant,pos,Indore,108.0,0
1153,10215,2025-02-16 09:53:05,100.23,,grocery,web,Dewas,69.0,0
1154,10454,2025-03-02 04:13:36,75.9,82.41,restaurant,pos,Delhi,38.0,0
1155,10152,2025-02-13 08:14:16,194.72,212.42,restaurant,pos,Pune,44.0,1
1156,10293,2025-02-16 07:37:26,16.39,13.88,electronics,mobile,Indore,103.0,0
1157,10060,2025-03-24 22:50:22,104.36,130.82,restaurant,web,Delhi,80.0,0
1158,10425,2025-01-31 03:20:16,,,,pos,Delhi,93.0,0
1159,10192,2025-02-14 09:58:27,68.3,77.89,fashion,mobile,Bhopal,73.0,0
1160,10170,2025-02-20 03:57:07,13.86,13.43,electronics,web,Delhi,119.0,0
1161,10291,2025-02-12 03:34:20,105.03,,restaurant,mobile,Bhopal,79.0,0
1162,10249,2025-03-29 03:08:23,67.44,85.97,fuel,mobile,Dewas,48.0,0
1163,10423,2025-03-28 14:21:07,39.44,38.4,restaurant,pos,Bhopal,31.0,0
1164,10265,2025-02-16 04:20:28,61.52,66.71,fuel,mobile,Ujjain,6.0,0
1165,10258,2025-02-10 13:14:42,24.59,25.83,restaurant,pos,Delhi,92.0,0
1166,10052,2025-02-23 00:10:21,524.3268486990708,587.2460705429593,grocery,mobile,Ujjain,112.0,0
1167,10010,2025-01-17 06:42:37,29.93,,travel,mobile,Ujjain,80.0,0
1168,10199,2025-02-08 08:07:07,,,grocery,mobile,Pune,58.0,0
1169,10499,2025-01-20 12:32:19,70.82,90.94,electronics,pos,Pune,16.0,0
1170,10458,2025-01-13 23:08:54,,87.77,grocery,pos,Dewas,77.0,0
1171,10314,2025-01-09 13:36:18,25.64,19.69,grocery,pos,Dewas,,0
1172,10315,2025-02-22 20:03:56,50.72,52.94,restaurant,pos,Bhopal,75.0,0
1173,10195,2025-01-01 01:13:37,34.04,34.63,fuel,mobile,Dewas,36.0,0
1174,10088,2025-02-28 03:43:59,,72.07,grocery,web,Dewas,104.0,0
1175,10004,2025-02-08 21:00:09,26.9,38.14,restaurant,pos,Dewas,112.0,0
1176,10169,2025-02-02 23:36:09,22.78,33.07,,web,Dewas,28.0,0
1177,10158,2025-03-11 05:33:50,80.15,87.65,fashion,web,Dewas,39.0,0
1178,10095,2025-02-18 11:41:58,38.8,41.17,,mobile,Pune,110.0,0
1179,10129,2025-03-08 00:17:15,150.56,157.01,fashion,mobile,,3.0,1
1180,10012,2025-03-05 20:27:52,41.68,52.94,fuel,mobile,Bhopal,62.0,0
1181,10303,2025-01-03 21:26:31,,,fashion,web,Dewas,17.0,0
1182,10463,2025-01-20 09:27:48,89.79,110.85,fashion,web,Ujjain,52.0,0
1183,10345,2025-02-21 07:09:47,60.95,66.58,electronics,web,Ujjain,4.0,0
1184,10224,2025-03-29 19:10:46,64.88,71.53,fashion,mobile,Delhi,17.0,0
1185,10210,2025-01-14 21:15:05,87.7,99.58,restaurant,web,Dewas,48.0,0
1186,10153,2025-01-10 12:00:19,26.46,36.77,,mobile,Indore,8.0,0
1187,10071,2025-03-26 16:43:29,37.24,29.95,,web,,95.0,0
1188,10299,2025-03-29 00:17:32,36.18,46.41,,mobile,Pune,,0
1189,10283,2025-01-16 01:30:30,17.48,19.41,travel,mobile,Dewas,54.0,0
1190,10003,2025-02-06 03:41:20,34.08,29.7,restaurant,mobile,Pune,57.0,0
1191,10207,2025-02-26 09:32:26,96.41,91.3,restaurant,pos,Dewas,100.0,0
1192,10139,2025-01-18 13:41:31,47.19,,fashion,web,Indore,101.0,0
1193,10085,2025-01-30 08:40:29,16.86,30.46,fashion,mobile,Ujjain,6.0,0
1194,10351,2025-02-05 13:49:24,14.71,29.87,,mobile,Indore,82.0,0
1195,10262,2025-02-27 17:46:20,119.36,136.53,fashion,web,Delhi,56.0,0
1196,10316,2025-01-28 17:25:08,38.14,58.41,grocery,pos,Delhi,94.0,0
1197,10356,2025-02-07 02:28:42,26.55,29.39,fashion,pos,Bhopal,94.0,0
1198,10490,2025-01-27 01:29:58,33.85,45.54,grocery,mobile,Delhi,85.0,0
1199,10401,2025-03-10 08:49:44,,13.73,fuel,pos,Dewas,81.0,0
1200,10310,2025-01-14 18:33:19,102.0,110.12,grocery,mobile,Delhi,26.0,0
1201,10439,2025-01-21 18:16:00,31.33,29.67,fuel,mobile,Delhi,102.0,0
1202,10238,2025-01-23 11:58:38,98.38,,travel,web,Bhopal,84.0,0
1203,10492,2025-03-23 12:30:37,41.83,57.15,grocery,web,Dewas,33.0,0
1204,10380,2025-03-27 00:04:07,102.43,109.59,restaurant,web,Ujjain,28.0,0
1205,10325,2025-02-15 00:27:10,47.79,47.11,restaurant,mobile,Delhi,60.0,0
1206,10451,2025-01-15 01:49:28,70.43,69.44,,mobile,Pune,41.0,0
1207,10257,2025-03-10 01:09:40,,70.66,restaurant,web,Ujjain,81.0,0
1208,10360,2025-02-14 06:54:57,60.65,,grocery,mobile,Delhi,49.0,0
1209,10142,2025-03-18 11:25:01,50.71,,grocery,web,Indore,21.0,0
1210,10481,2025-02-02 09:35:17,34.77,25.66,grocery,mobile,Bhopal,48.0,0
1211,10311,2025-03-31 21:28:11,140.48,154.5,restaurant,web,Delhi,98.0,0
1212,10391,2025-03-14 15:07:38,22.43,16.85,restaurant,mobile,Ujjain,99.0,0
1213,10230,2025-01-21 03:43:21,40.56,,,mobile,Ujjain,38.0,0
1214,10433,2025-03-07 07:10:43,40.84,48.03,restaurant,mobile,Bhopal,95.0,0
1215,10037,2025-01-26 19:41:15,,53.75,restaurant,web,Indore,12.0,0
1216,10057,2025-02-01 11:33:02,30.6,34.85,restaurant,mobile,Dewas,118.0,0
1217,10253,2025-01-23 12:56:07,49.63,51.77,fashion,pos,Indore,92.0,0
1218,10366,2025-03-03 09:35:40,36.24,53.5,travel,web,,5.0,0
1219,10404,2025-01-24 15:48:07,14.46,,grocery,mobile,Ujjain,84.0,0
1220,10220,2025-02-27 11:48:22,40.7,50.94,grocery,web,Pune,59.0,0
1221,10324,2025-02-22 10:04:50,19.78,0.82,restaurant,web,Pune,106.0,0
1222,10276,2025-03-09 13:43:32,,14.14,fuel,mobile,Indore,29.0,0
1223,10480,2025-03-31 10:00:31,44.21,66.18,grocery,web,Indore,107.0,0
1224,10327,2025-01-01 19:03:06,55.54,72.81,fashion,mobile,Delhi,104.0,0
1225,10208,2025-03-31 03:00:02,56.96,49.02,fashion,pos,Ujjain,34.0,0
1226,10484,2025-01-10 20:12:12,58.48,62.99,electronics,web,Dewas,52.0,0
1227,10053,2025-02-17 09:49:48,607.6899957090277,680.6127951941111,grocery,web,Pune,77.0,0
1228,10492,2025-01-31 16:19:19,16.7,32.39,grocery,pos,Indore,29.0,0
1229,10077,2025-02-27 12:17:55,145.88,165.34,travel,mobile,Pune,119.0,0
1230,10144,2025-03-06 22:57:04,20.48,,fashion,pos,Indore,23.0,0
1231,10410,2025-03-19 09:32:10,60.16,67.65,restaurant,mobile,Ujjain,30.0,0
1232,10366,2025-02-06 04:16:33,,8.13,grocery,mobile,Dewas,60.0,0
1233,10485,2025-03-25 23:08:10,42.6,39.03,fuel,pos,Pune,57.0,0
1234,10374,2025-01-30 00:27:36,26.8,30.31,grocery,web,Dewas,6.0,0
1235,10318,2025-01-19 08:20:20,58.27,72.03,travel,pos,Indore,109.0,0
1236,10173,2025-02-04 02:55:31,44.21,33.98,travel,mobile,Ujjain,29.0,0
1237,10002,2025-02-17 13:39:00,30.22,30.8,restaurant,pos,Delhi,13.0,0
1238,10061,2025-03-02 03:13:30,20.44,30.97,fuel,web,Dewas,62.0,0
1239,10148,2025-03-16 22:55:40,48.14,42.31,fashion,mobile,Indore,111.0,0
1240,10020,2025-01-21 05:41:28,18.39,22.43,grocery,web,Dewas,1.0,0
1241,10254,2025-01-28 06:54:59,53.4,,restaurant,pos,Bhopal,59.0,0
1242,10388,2025-03-26 11:32:49,223.01,263.49,grocery,web,Indore,109.0,1
1243,10481,2025-02-09 13:59:15,97.28,107.11,electronics,web,Ujjain,107.0,0
1244,10244,2025-01-22 17:47:35,64.52,70.89,,pos,Pune,21.0,0
1245,10437,2025-03-30 16:56:29,38.26,49.69,restaurant,mobile,Delhi,74.0,0
1246,10492,2025-02-10 09:46:41,11.47,2.24,grocery,mobile,Indore,100.0,0
1247,10429,2025-03-30 15:42:03,17.12,17.41,fuel,web,Indore,80.0,0
1248,10232,2025-03-24 17:43:20,93.11,,restaurant,mobile,Bhopal,79.0,0
1249,10162,2025-03-23 13:11:26,24.21,26.0,fashion,web,Bhopal,92.0,0
1250,10488,2025-02-22 08:46:16,25.67,35.54,restaurant,mobile,Bhopal,54.0,0
1251,10120,2025-03-13 20:38:54,36.32,,grocery,mobile,Delhi,8.0,0
1252,10205,2025-03-28 10:47:58,20.28,16.72,fuel,mobile,Ujjain,77.0,0
1253,10037,2025-01-25 05:19:18,18.22,,grocery,web,Indore,75.0,0
1254,10396,2025-01-04 09:32:09,39.14,55.76,grocery,web,Delhi,102.0,0
1255,10324,2025-01-29 21:02:10,22.66,18.73,restaurant,mobile,Pune,110.0,0
1256,10042,2025-02-27 07:42:02,,29.15,restaurant,web,Ujjain,41.0,0
1257,10110,2025-02-19 06:07:51,24.34,25.72,grocery,web,Bhopal,114.0,0
1258,10277,2025-01-08 06:03:46,56.8,63.11,restaurant,mobile,Dewas,,0
1259,10270,2025-02-20 11:16:44,34.78,25.91,restaurant,mobile,Indore,116.0,0
1260,10401,2025-01-16 16:42:03,36.01,51.62,restaurant,mobile,Pune,17.0,0
1261,10133,2025-02-15 11:53:09,59.62,60.58,,mobile,Ujjain,77.0,0
1262,10462,2025-02-21 19:30:46,36.88,49.51,,pos,Dewas,82.0,0
1263,10222,2025-02-27 07:12:28,33.76,,,mobile,Bhopal,76.0,0
1264,10411,2025-02-07 03:07:06,54.92,56.51,grocery,pos,Delhi,118.0,0
1265,10119,2025-02-06 17:58:39,62.45,79.65,electronics,mobile,Ujjain,66.0,0
1266,10018,2025-03-03 01:43:05,36.76,49.12,electronics,web,Indore,16.0,0
1267,10027,2025-03-09 10:12:58,42.62,49.4,,pos,Dewas,73.0,0
1268,10186,2025-03-14 16:43:12,24.33,33.34,grocery,pos,Pune,35.0,0
1269,10476,2025-01-31 00:28:04,23.12,23.59,fashion,mobile,Dewas,73.0,0
1270,10024,2025-02-08 04:00:17,66.68,74.61,restaurant,web,Delhi,46.0,0
1271,10184,2025-01-30 18:15:44,54.01,55.2,,web,Bhopal,6.0,0
1272,10054,2025-02-17 11:29:41,,68.14,fashion,mobile,Indore,76.0,0
1273,10465,2025-01-12 10:48:29,,48.83,grocery,mobile,Bhopal,11.0,0
1274,10337,2025-02-08 16:59:50,41.68,58.56,travel,mobile,Pune,40.0,0
1275,10381,2025-01-17 23:37:06,63.6,68.71,restaurant,mobile,Delhi,74.0,0
1276,10356,2025-02-17 21:59:57,74.28,83.36,travel,mobile,Delhi,105.0,0
1277,10328,2025-03-18 13:07:30,73.13,87.98,grocery,web,Ujjain,38.0,0
1278,10386,2025-03-30 16:27:15,37.88,42.62,electronics,web,Dewas,36.0,0
1279,10004,2025-02-10 03:58:11,99.64,109.21,fuel,web,Dewas,36.0,0
1280,10432,2025-01-06 01:40:21,46.92,52.31,restaurant,pos,Dewas,69.0,0
